DATAFLOW,LAST UPDATE,freq,species,pres,dest_use,unit,natvessr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1994,1023852342.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1995,882310723.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1996,933855376.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1997,868320220.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1998,777578085.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,1999,720878528.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2002,488357.4606,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2003,1012462560.1079,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2004,992867925.4346,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2005,1412889888.7866,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2006,1518118676.05,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2007,1365144342.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2008,1106912752.67,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2009,1209970517.357,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2010,1147140290.0073,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2011,1103476997.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2012,925033217.24,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2013,834685146.26,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2014,814067514.97,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2015,905829985.0001,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2016,927357314.7606,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2017,971188943.5023,e,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2018,966898720.27,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2019,898108285.31,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2020,654721177.76,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2021,765681826.13,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2022,762234800.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR,TOTAL,IT,2023,698542421.29,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1992,3752.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1993,3007.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1994,2896.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1995,2456.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1996,2808.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1997,2800.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1998,2667.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,1999,2717.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2002,1.9242,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2003,3818.8553,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2004,3810.0184,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2005,5010.4788,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2006,5072.8071,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2007,4932.8939,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2008,4872.8416,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2009,4987.8969,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2010,5004.1825,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2011,5187.2063,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2012,4723.4468,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2013,4827.3703,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2014,4598.7475,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2015,4726.8726,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2016,4814.8743,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2017,5052.9596,e,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2018,4903.1425,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2019,4981.2935,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2020,4786.9743,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2021,5263.3115,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2022,5739.7372,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,EU,IT,2023,5786.0319,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2007,4932.8939,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2008,4872.8416,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2009,4987.8969,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2010,5004.1825,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2011,5187.2063,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2012,4723.4468,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2013,4827.3703,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2014,4598.7475,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2015,4726.8726,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2016,4814.8743,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2017,5052.9596,e,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2018,4797.9429,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2019,4981.2935,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2020,4786.9743,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2021,5263.3115,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2022,5739.7372,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,IT,IT,2023,5786.0319,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1992,3752.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1993,3007.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1994,2896.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1995,2456.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1996,2808.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1997,2800.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1998,2667.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,1999,2717.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2002,1.9242,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2003,3818.8553,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2004,3810.0184,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2005,5010.4788,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2006,5072.8071,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2007,4932.8939,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2008,4872.8416,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2009,4987.8969,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2010,5004.1825,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2011,5187.2063,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2012,4723.4468,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2013,4827.3703,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2014,4598.7475,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2015,4726.8726,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2016,4814.8743,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2017,5052.9596,e,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2018,4797.9429,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2019,4981.2935,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2020,4786.9743,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2021,5263.3115,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2022,5739.7372,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,EUR_T,TOTAL,IT,2023,5786.0319,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1992,355914.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1993,356539.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1994,353495.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1995,359304.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1996,332594.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1997,310148.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1998,291540.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,1999,265285.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2000,295096.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2001,308488.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2002,253802.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2003,265122.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2004,260594.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2005,281987.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2006,299266.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2007,276743.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2008,227159.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2009,242581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2010,229236.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2011,212730.5,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2012,195838.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2013,172906.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2014,177019.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2015,191634.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2016,192602.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2017,192202.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2018,197199.8,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2019,180296.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2020,136771.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2021,145475.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2022,132799.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,EU,IT,2023,120729.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2007,276743.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2008,227159.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2009,242581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2010,229236.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2011,212730.5,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2012,195838.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2013,172906.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2014,177019.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2015,191634.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2016,192602.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2017,192202.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2018,201523.6,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2019,180296.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2020,136771.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2021,145475.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2022,132799.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,IT,IT,2023,120729.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1992,355914.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1993,356539.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1994,353495.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1995,359304.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1996,332594.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1997,310148.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1998,291540.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,1999,265285.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2000,295096.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2001,308488.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2002,253802.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2003,265122.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2004,260594.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2005,281987.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2006,299266.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2007,276743.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2008,227159.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2009,242581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2010,229236.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2011,212730.5,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2012,195838.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2013,172906.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2014,177019.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2015,191634.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2016,192602.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2017,192202.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2018,201523.6,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2019,180296.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2020,136771.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2021,145475.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2022,132799.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,TOTAL,TOTAL,TPW,TOTAL,IT,2023,120729.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,EU,IT,1992,1162527441.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,EU,IT,1993,894608445.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,EU,IT,1994,868839637.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,EU,IT,1996,364479.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,EU,IT,1997,259260.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,TOTAL,IT,1992,1162527441.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,TOTAL,IT,1993,894608445.0,,
